therapy,region,forecast_origin_month,forecast_origin_month_index,horizon_months,target_month,target_month_index,target_market_regime,target_supply_constrained,sales_at_forecast_origin,sales_lag_1,sales_lag_3,sales_lag_6,sales_lag_12,rolling_mean_3,rolling_mean_6,rolling_sd_6,sales_change_vs_3_months_ago,therapy_age_months,calendar_month,calendar_year,horizon_months,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,target_observed_sales_units
Therapy A,East,2021-11-01,95,1,2021-12-01,96,overlapping_competitor_launch,0,144.15567701185796,145.52871709638202,148.1029157542659,151.5016477884913,156.49032408578054,146.82588260208203,148.61762937048863,2.23635064320054,-3.947238742407933,95,11,2021,1,0.55,144.50974416104637,43.35292324831391,1.22,142.73382346583543
Therapy A,East,2021-11-01,95,3,2022-02-01,98,overlapping_competitor_launch,0,144.15567701185796,145.52871709638202,148.1029157542659,151.5016477884913,156.49032408578054,146.82588260208203,148.61762937048863,2.23635064320054,-3.947238742407933,95,11,2021,3,0.55,144.6299188267631,43.388975648028925,1.22,139.78059364273508
Therapy A,East,2021-11-01,95,6,2022-05-01,101,overlapping_competitor_launch,0,144.15567701185796,145.52871709638202,148.1029157542659,151.5016477884913,156.49032408578054,146.82588260208203,148.61762937048863,2.23635064320054,-3.947238742407933,95,11,2021,6,0.55,144.81036823421945,43.44311047026584,1.22,135.2428303961049
Therapy A,East,2021-11-01,95,12,2022-11-01,107,persistence_change,0,144.15567701185796,145.52871709638202,148.1029157542659,151.5016477884913,156.49032408578054,146.82588260208203,148.61762937048863,2.23635064320054,-3.947238742407933,95,11,2021,12,0.55,145.1719427502122,43.551582825063655,1.22,113.60957130854752
Therapy A,East,2021-12-01,96,1,2022-01-01,97,overlapping_competitor_launch,0,142.73382346583543,144.15567701185796,146.84601495559815,150.42925212349903,156.19055246402917,145.5101363546127,147.3933009077164,2.349633865243812,-4.112191489762722,96,12,2021,1,0.55,144.56981900690215,43.37094570207064,1.22,141.27201770154724
Therapy A,East,2021-12-01,96,3,2022-03-01,99,overlapping_competitor_launch,0,142.73382346583543,144.15567701185796,146.84601495559815,150.42925212349903,156.19055246402917,145.5101363546127,147.3933009077164,2.349633865243812,-4.112191489762722,96,12,2021,3,0.55,144.6900436310113,43.40701308930338,1.22,138.27082748401384
Therapy A,East,2021-12-01,96,6,2022-06-01,102,overlapping_competitor_launch,0,142.73382346583543,144.15567701185796,146.84601495559815,150.42925212349903,156.19055246402917,145.5101363546127,147.3933009077164,2.349633865243812,-4.112191489762722,96,12,2021,6,0.55,144.87056805396512,43.46117041618953,1.22,133.7471323591862
Therapy A,East,2021-12-01,96,12,2022-12-01,108,persistence_change,0,142.73382346583543,144.15567701185796,146.84601495559815,150.42925212349903,156.19055246402917,145.5101363546127,147.3933009077164,2.349633865243812,-4.112191489762722,96,12,2021,12,0.55,145.2322928818516,43.56968786455548,1.22,110.0246876394972
Therapy A,East,2022-01-01,97,1,2022-02-01,98,overlapping_competitor_launch,0,141.27201770154724,142.73382346583543,145.52871709638202,149.29722850469528,155.31477050701753,144.13940585802513,146.11072946477248,2.4587675657839902,-4.256699394834783,97,1,2022,1,0.55,144.6299188267631,43.388975648028925,1.22,139.78059364273508
Therapy A,East,2022-01-01,97,3,2022-04-01,100,overlapping_competitor_launch,0,141.27201770154724,142.73382346583543,145.52871709638202,149.29722850469528,155.31477050701753,144.13940585802513,146.11072946477248,2.4587675657839902,-4.256699394834783,97,1,2022,3,0.55,144.7501934300332,43.42505802900995,1.22,136.75438990437772
Therapy A,East,2022-01-01,97,6,2022-07-01,103,persistence_change,0,141.27201770154724,142.73382346583543,145.52871709638202,149.29722850469528,155.31477050701753,144.13940585802513,146.11072946477248,2.4587675657839902,-4.256699394834783,97,1,2022,6,0.55,144.93079289966946,43.47923786990084,1.22,132.27736307319554
Therapy A,East,2022-01-01,97,12,2023-01-01,109,persistence_change,0,141.27201770154724,142.73382346583543,145.52871709638202,149.29722850469528,155.31477050701753,144.13940585802513,146.11072946477248,2.4587675657839902,-4.256699394834783,97,1,2022,12,0.55,145.2926681019366,43.58780043058098,1.22,106.79512025205725
Therapy A,East,2022-02-01,98,1,2022-03-01,99,overlapping_competitor_launch,0,139.78059364273508,141.27201770154724,144.15567701185796,148.1029157542659,154.41728379561823,142.72050605974687,144.77319433091446,2.5594157029710667,-4.375083369122876,98,2,2022,1,0.55,144.6900436310113,43.40701308930338,1.22,138.27082748401384
Therapy A,East,2022-02-01,98,3,2022-05-01,101,overlapping_competitor_launch,0,139.78059364273508,141.27201770154724,144.15567701185796,148.1029157542659,154.41728379561823,142.72050605974687,144.77319433091446,2.5594157029710667,-4.375083369122876,98,2,2022,3,0.55,144.81036823421945,43.44311047026584,1.22,135.2428303961049
Therapy A,East,2022-02-01,98,6,2022-08-01,104,persistence_change,0,139.78059364273508,141.27201770154724,144.15567701185796,148.1029157542659,154.41728379561823,142.72050605974687,144.77319433091446,2.5594157029710667,-4.375083369122876,98,2,2022,6,0.55,144.99104278173618,43.497312834520855,1.22,126.87410698060349
Therapy A,East,2022-02-01,98,12,2023-02-01,110,persistence_change,0,139.78059364273508,141.27201770154724,144.15567701185796,148.1029157542659,154.41728379561823,142.72050605974687,144.77319433091446,2.5594157029710667,-4.375083369122876,98,2,2022,12,0.55,145.35306842089685,43.60592052626905,1.22,103.88796697457396
Therapy A,East,2022-03-01,99,1,2022-04-01,100,overlapping_competitor_launch,0,138.27082748401384,139.78059364273508,142.73382346583543,146.84601495559815,153.48841603547197,141.2621449367059,143.3861406456593,2.6475858068390847,-4.462995981821592,99,3,2022,1,0.55,144.7501934300332,43.42505802900995,1.22,136.75438990437772
Therapy A,East,2022-03-01,99,3,2022-06-01,102,overlapping_competitor_launch,0,138.27082748401384,139.78059364273508,142.73382346583543,146.84601495559815,153.48841603547197,141.2621449367059,143.3861406456593,2.6475858068390847,-4.462995981821592,99,3,2022,3,0.55,144.87056805396512,43.46117041618953,1.22,133.7471323591862
Therapy A,East,2022-03-01,99,6,2022-09-01,105,persistence_change,0,138.27082748401384,139.78059364273508,142.73382346583543,146.84601495559815,153.48841603547197,141.2621449367059,143.3861406456593,2.6475858068390847,-4.462995981821592,99,3,2022,6,0.55,145.05131771057333,43.515395313172,1.22,121.99284697346056
Therapy A,East,2022-03-01,99,12,2023-03-01,111,persistence_change,0,138.27082748401384,139.78059364273508,142.73382346583543,146.84601495559815,153.48841603547197,141.2621449367059,143.3861406456593,2.6475858068390847,-4.462995981821592,99,3,2022,12,0.55,145.41349384916631,43.62404815474989,1.22,101.27315899615336
Therapy A,East,2022-04-01,100,1,2022-05-01,101,overlapping_competitor_launch,0,136.75438990437772,138.27082748401384,141.27201770154724,145.52871709638202,152.51918690187665,139.77447960943206,141.9569427337286,2.719875419764834,-4.517627797169524,100,4,2022,1,0.55,144.81036823421945,43.44311047026584,1.22,135.2428303961049
Therapy A,East,2022-04-01,100,3,2022-07-01,103,persistence_change,0,136.75438990437772,138.27082748401384,141.27201770154724,145.52871709638202,152.51918690187665,139.77447960943206,141.9569427337286,2.719875419764834,-4.517627797169524,100,4,2022,3,0.55,144.93079289966946,43.47923786990084,1.22,132.27736307319554
Therapy A,East,2022-04-01,100,6,2022-10-01,106,persistence_change,0,136.75438990437772,138.27082748401384,141.27201770154724,145.52871709638202,152.51918690187665,139.77447960943206,141.9569427337286,2.719875419764834,-4.517627797169524,100,4,2022,6,0.55,145.11161769659307,43.53348530897792,1.22,117.58579450412508
Therapy A,East,2022-04-01,100,12,2023-04-01,112,persistence_change,0,136.75438990437772,138.27082748401384,141.27201770154724,145.52871709638202,152.51918690187665,139.77447960943206,141.9569427337286,2.719875419764834,-4.517627797169524,100,4,2022,12,0.55,145.47394439718337,43.64218331915501,1.22,98.9232161361674
Therapy A,East,2022-05-01,101,1,2022-06-01,102,overlapping_competitor_launch,0,135.2428303961049,136.75438990437772,139.78059364273508,144.15567701185796,151.5016477884913,138.2686036770422,140.49455486839454,2.773666372425694,-4.537763246630192,101,5,2022,1,0.55,144.87056805396512,43.46117041618953,1.22,133.7471323591862
Therapy A,East,2022-05-01,101,3,2022-08-01,104,persistence_change,0,135.2428303961049,136.75438990437772,139.78059364273508,144.15567701185796,151.5016477884913,138.2686036770422,140.49455486839454,2.773666372425694,-4.537763246630192,101,5,2022,3,0.55,144.99104278173618,43.497312834520855,1.22,126.87410698060349
Therapy A,East,2022-05-01,101,6,2022-11-01,107,persistence_change,0,135.2428303961049,136.75438990437772,139.78059364273508,144.15567701185796,151.5016477884913,138.2686036770422,140.49455486839454,2.773666372425694,-4.537763246630192,101,5,2022,6,0.55,145.1719427502122,43.551582825063655,1.22,113.60957130854752
Therapy A,East,2022-05-01,101,12,2023-05-01,113,persistence_change,0,135.2428303961049,136.75438990437772,139.78059364273508,144.15567701185796,151.5016477884913,138.2686036770422,140.49455486839454,2.773666372425694,-4.537763246630192,101,5,2022,12,0.55,145.53442007539053,43.66032602261716,1.22,96.81303400570042
Therapy A,East,2022-06-01,102,1,2022-07-01,103,persistence_change,0,133.7471323591862,135.2428303961049,138.27082748401384,142.73382346583543,150.42925212349903,136.75601592816545,139.0090804324357,2.8072447172197084,-4.52369512482764,102,6,2022,1,0.55,144.93079289966946,43.47923786990084,1.22,132.27736307319554
Therapy A,East,2022-06-01,102,3,2022-09-01,105,persistence_change,0,133.7471323591862,135.2428303961049,138.27082748401384,142.73382346583543,150.42925212349903,136.75601592816545,139.0090804324357,2.8072447172197084,-4.52369512482764,102,6,2022,3,0.55,145.05131771057333,43.515395313172,1.22,121.99284697346056
Therapy A,East,2022-06-01,102,6,2022-12-01,108,persistence_change,0,133.7471323591862,135.2428303961049,138.27082748401384,142.73382346583543,150.42925212349903,136.75601592816545,139.0090804324357,2.8072447172197084,-4.52369512482764,102,6,2022,6,0.55,145.2322928818516,43.56968786455548,1.22,110.0246876394972
Therapy A,East,2022-06-01,102,12,2023-06-01,114,persistence_change,0,133.7471323591862,135.2428303961049,138.27082748401384,142.73382346583543,150.42925212349903,136.75601592816545,139.0090804324357,2.8072447172197084,-4.52369512482764,102,6,2022,12,0.55,145.59492089423492,43.67847626827047,1.22,94.91969498604416
Therapy A,East,2022-07-01,103,1,2022-08-01,104,persistence_change,0,132.27736307319554,133.7471323591862,136.75438990437772,141.27201770154724,149.29722850469528,135.24811755322293,137.5112985813275,2.819836822635299,-4.477026831182172,103,7,2022,1,0.55,144.99104278173618,43.497312834520855,1.22,126.87410698060349
Therapy A,East,2022-07-01,103,3,2022-10-01,106,persistence_change,0,132.27736307319554,133.7471323591862,136.75438990437772,141.27201770154724,149.29722850469528,135.24811755322293,137.5112985813275,2.819836822635299,-4.477026831182172,103,7,2022,3,0.55,145.11161769659307,43.53348530897792,1.22,117.58579450412508
Therapy A,East,2022-07-01,103,6,2023-01-01,109,persistence_change,0,132.27736307319554,133.7471323591862,136.75438990437772,141.27201770154724,149.29722850469528,135.24811755322293,137.5112985813275,2.819836822635299,-4.477026831182172,103,7,2022,6,0.55,145.2926681019366,43.58780043058098,1.22,106.79512025205725
Therapy A,East,2022-07-01,103,12,2023-07-01,115,epidemiology_change,0,132.27736307319554,133.7471323591862,136.75438990437772,141.27201770154724,149.29722850469528,135.24811755322293,137.5112985813275,2.819836822635299,-4.477026831182172,103,7,2022,12,0.55,,,1.22,94.27154957581944
Therapy A,East,2022-08-01,104,1,2022-09-01,105,persistence_change,0,126.87410698060349,132.27736307319554,135.2428303961049,139.78059364273508,148.1029157542659,133.7557752761622,136.0121894766022,2.8115654887029042,-8.368723415501407,104,8,2022,1,0.55,145.05131771057333,43.515395313172,1.22,121.99284697346056
Therapy A,East,2022-08-01,104,3,2022-11-01,107,persistence_change,0,126.87410698060349,132.27736307319554,135.2428303961049,139.78059364273508,148.1029157542659,133.7557752761622,136.0121894766022,2.8115654887029042,-8.368723415501407,104,8,2022,3,0.55,145.1719427502122,43.551582825063655,1.22,113.60957130854752
Therapy A,East,2022-08-01,104,6,2023-02-01,110,persistence_change,0,126.87410698060349,132.27736307319554,135.2428303961049,139.78059364273508,148.1029157542659,133.7557752761622,136.0121894766022,2.8115654887029042,-8.368723415501407,104,8,2022,6,0.55,145.35306842089685,43.60592052626905,1.22,103.88796697457396
Therapy A,East,2022-08-01,104,12,2023-08-01,116,epidemiology_change,0,126.87410698060349,132.27736307319554,135.2428303961049,139.78059364273508,148.1029157542659,133.7557752761622,136.0121894766022,2.8115654887029042,-8.368723415501407,104,8,2022,12,0.55,,,1.22,93.68370737617636
Therapy A,East,2022-09-01,105,1,2022-10-01,106,persistence_change,0,121.99284697346056,126.87410698060349,133.7471323591862,138.27082748401384,146.84601495559815,130.9662008043284,133.86110836624695,4.026544041003741,-11.754285385725638,105,9,2022,1,0.55,145.11161769659307,43.53348530897792,1.22,117.58579450412508
Therapy A,East,2022-09-01,105,3,2022-12-01,108,persistence_change,0,121.99284697346056,126.87410698060349,133.7471323591862,138.27082748401384,146.84601495559815,130.9662008043284,133.86110836624695,4.026544041003741,-11.754285385725638,105,9,2022,3,0.55,145.2322928818516,43.56968786455548,1.22,110.0246876394972
Therapy A,East,2022-09-01,105,6,2023-03-01,111,persistence_change,0,121.99284697346056,126.87410698060349,133.7471323591862,138.27082748401384,146.84601495559815,130.9662008043284,133.86110836624695,4.026544041003741,-11.754285385725638,105,9,2022,6,0.55,145.41349384916631,43.62404815474989,1.22,101.27315899615336
Therapy A,East,2022-09-01,105,12,2023-09-01,117,epidemiology_change,0,121.99284697346056,126.87410698060349,133.7471323591862,138.27082748401384,146.84601495559815,130.9662008043284,133.86110836624695,4.026544041003741,-11.754285385725638,105,9,2022,12,0.55,,,1.22,93.15192097024484
Therapy A,East,2022-10-01,106,1,2022-11-01,107,persistence_change,0,117.58579450412508,121.99284697346056,132.27736307319554,136.75438990437772,145.52871709638202,127.0481056757532,131.14811161448807,5.626956230686224,-14.69156856907047,106,10,2022,1,0.55,145.1719427502122,43.551582825063655,1.22,113.60957130854752
Therapy A,East,2022-10-01,106,3,2023-01-01,109,persistence_change,0,117.58579450412508,121.99284697346056,132.27736307319554,136.75438990437772,145.52871709638202,127.0481056757532,131.14811161448807,5.626956230686224,-14.69156856907047,106,10,2022,3,0.55,145.2926681019366,43.58780043058098,1.22,106.79512025205725
Therapy A,East,2022-10-01,106,6,2023-04-01,112,persistence_change,0,117.58579450412508,121.99284697346056,132.27736307319554,136.75438990437772,145.52871709638202,127.0481056757532,131.14811161448807,5.626956230686224,-14.69156856907047,106,10,2022,6,0.55,145.47394439718337,43.64218331915501,1.22,98.9232161361674
Therapy A,East,2022-10-01,106,12,2023-10-01,118,epidemiology_change,0,117.58579450412508,121.99284697346056,132.27736307319554,136.75438990437772,145.52871709638202,127.0481056757532,131.14811161448807,5.626956230686224,-14.69156856907047,106,10,2022,12,0.55,,,1.22,92.67204352205796
Therapy A,East,2022-11-01,107,1,2022-12-01,108,persistence_change,0,113.60957130854752,117.58579450412508,126.87410698060349,135.2428303961049,144.15567701185796,122.15091615272972,127.95334571444596,7.06512698133896,-13.26453567205597,107,11,2022,1,0.55,145.2322928818516,43.56968786455548,1.22,110.0246876394972
Therapy A,East,2022-11-01,107,3,2023-02-01,110,persistence_change,0,113.60957130854752,117.58579450412508,126.87410698060349,135.2428303961049,144.15567701185796,122.15091615272972,127.95334571444596,7.06512698133896,-13.26453567205597,107,11,2022,3,0.55,145.35306842089685,43.60592052626905,1.22,103.88796697457396
Therapy A,East,2022-11-01,107,6,2023-05-01,113,persistence_change,0,113.60957130854752,117.58579450412508,126.87410698060349,135.2428303961049,144.15567701185796,122.15091615272972,127.95334571444596,7.06512698133896,-13.26453567205597,107,11,2022,6,0.55,145.53442007539053,43.66032602261716,1.22,96.81303400570042
Therapy A,East,2022-11-01,107,12,2023-11-01,119,epidemiology_change,0,113.60957130854752,117.58579450412508,126.87410698060349,135.2428303961049,144.15567701185796,122.15091615272972,127.95334571444596,7.06512698133896,-13.26453567205597,107,11,2022,12,0.55,,,1.22,92.2400705723156
Therapy A,East,2022-12-01,108,1,2023-01-01,109,persistence_change,0,110.0246876394972,113.60957130854752,121.99284697346056,133.7471323591862,142.73382346583543,117.72940426204438,124.34780253318638,8.052176399009433,-11.968159333963357,108,12,2022,1,0.55,145.2926681019366,43.58780043058098,1.22,106.79512025205725
Therapy A,East,2022-12-01,108,3,2023-03-01,111,persistence_change,0,110.0246876394972,113.60957130854752,121.99284697346056,133.7471323591862,142.73382346583543,117.72940426204438,124.34780253318638,8.052176399009433,-11.968159333963357,108,12,2022,3,0.55,145.41349384916631,43.62404815474989,1.22,101.27315899615336
